url,bookTitle,bookImage,bookAuthors,bookDesc,bookRating,ratingCount,reviewCount,bookPages,bookGenres,bookISBN,recommendations
https://www.goodreads.com/book/show/3331756,عائد إلى حيفا,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1211383720l/3331756.jpg,غسان كنفاني,"تجسد حب كنفاني للعودة إلى بلده، فهي تدور بمعظمها في الطريق إلى حيفا عندما يقرر سعيد وزوجته الذهاب إلى هناك، وتفقد بيتهما الذي تركاه وفيه طفل رضيع أثناء معركة حيفا عام 1948. وتعطي الرواية حيزاً كبيراً للمفهوم الذهبي للوطنية والمواطنة وتبين من خلال التداعي قسوة الظروف التي أدت إلى مأساة عائلة سعيد وتطرح مفهوماً مختلفاً عما كان سائداً لمعنى الوطن في الخطاب الفلسطيني.تم تناول القصه في عمليين سينمائيين الاول يحمل نفس عنوان الروايه من إخراج قاسم حول، وإنتاج مؤسسة الأرض للإنتاج السينمائي عام 1981م. حصد الفيلم أربع جوائز عالميةوالاخر بعنوان """"المتبقي """" من أخراج الإيرانى سيف الله داد وإنتاج إيراني سوري عام 1994م.تم تناول القصه أيضا في عمل تلفزيوني للمخرج السوري باسل الخطيب .وفي عمل مسرحي أردني أيضا",4.34,17592,3213,76 pages,Novels/118|Fiction/54|Politics/18|Literature/18|Historical-Historical Fiction/17|Classics/16|Short Stories/10|Literature-20th Century/5|Historical/4|Audiobook/4,,"['أرض البرتقال الحزين|https://www.goodreads.com/book/show/6780650', 'أم سعد|https://www.goodreads.com/book/show/6780664', 'ما تبقى لكم|https://www.goodreads.com/book/show/7268003', 'رسائل غسان كنفاني إلى غادة السمان|https://www.goodreads.com/book/show/3657262', 'القميص المسروق|https://www.goodreads.com/book/show/7937226', 'عالم ليس لنا|https://www.goodreads.com/book/show/6780658', 'رأيت رام الله|https://www.goodreads.com/book/show/3243517', 'الطنطورية|https://www.goodreads.com/book/show/8239301', 'أعراس آمنة|https://www.goodreads.com/book/show/6801453', 'ثلاثية غرناطة|https://www.goodreads.com/book/show/3438000', 'الشيء الآخر|https://www.goodreads.com/book/show/6250071', 'العنكبوت|https://www.goodreads.com/book/show/3790931', 'موت سرير رقم 12|https://www.goodreads.com/book/show/6375489-12', 'مانديل بائع الكتب القديمة|https://www.goodreads.com/book/show/38595700', 'ساق البامبو|https://www.goodreads.com/book/show/13637412', 'The Dream of a Ridiculous Man|https://www.goodreads.com/book/show/329866.The_Dream_of_a_Ridiculous_Man', 'لو أبصرت ثلاثة أيام|https://www.goodreads.com/book/show/26869953', 'في قلبي أنثى عبرية|https://www.goodreads.com/book/show/20316309']"
https://www.goodreads.com/book/show/15742663-perfect-timing,Perfect Timing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360460347l/15742663.jpg,Catherine Anderson,"In Catherine Anderson’s newest installment in the Harrigan family series, an unlikely couple is brought together under circumstances that defy all reason.... Tragedy has struck the Harrigans—Quincy’s beloved sister-in-law Loni is gravely ill and nearing death. Quincy, like his brothers, feels helpless to save her, and the clock is ticking. Then, with perfect timing, a winsome red-haired woman named Ceara O’Ceallaigh mysteriously appears on Quincy’s property and insists that Loni can be cured. Only Quincy, she says, as the sole remaining Harrigan bachelor, can make it happen—by marrying Ceara. To Quincy, Ceara is a charming and quite likely deranged spinner of dreams who can’t prove she’s telling the truth. But how can he pass up any attempt to restore Loni to health? Against all better judgment, he decides to marry Ceara. Maybe he’s making the worst mistake of his life. Or maybe he’s opening himself up to possibilities that defy explanation...and will send him on a miraculous journey toward enough love to last forever.",4.12,2040,387,432 pages,Romance/81|Contemporary/42|Romance-Contemporary Romance/41|Science Fiction-Time Travel/24|Fantasy-Paranormal/11|Romance-Paranormal Romance/8|Fantasy/8|Adult/6|Westerns/5|Romance-Western Romance/5,9780451239488.0,"['One Wish|https://www.goodreads.com/book/show/43475390-one-wish', ""Mail Order Bride And Her Children's Hope (A Western Historical Romance Book)|https://www.goodreads.com/book/show/49144735-mail-order-bride-and-her-children-s-hope"", 'Hunting for a Highlander (Highland Brides, #8)|https://www.goodreads.com/book/show/45552200-hunting-for-a-highlander', 'Under a Firefly Moon (Blue Hollow Falls #4; Firefly Lake #1)|https://www.goodreads.com/book/show/45688119-under-a-firefly-moon', 'The Christmas Choice|https://www.goodreads.com/book/show/49221143-the-christmas-choice', 'Rogue Stallion & Need Me, Cowboy|https://www.goodreads.com/book/show/44901107-rogue-stallion-need-me-cowboy', 'Against the Wild (The Brodies of Alaska, #1)|https://www.goodreads.com/book/show/18371390-against-the-wild', 'Against the Sky (The Brodies of Alaska, #2)|https://www.goodreads.com/book/show/22046517-against-the-sky', 'Falling For Gracie (Los Lobos, #2)|https://www.goodreads.com/book/show/601957.Falling_For_Gracie', 'Waking Up in Charleston (The Charleston Trilogy, #3)|https://www.goodreads.com/book/show/636040.Waking_Up_in_Charleston', 'Against the Tide (The Brodies of Alaska, #3)|https://www.goodreads.com/book/show/22812429-against-the-tide', 'Sand Castle Bay (Ocean Breeze, #1)|https://www.goodreads.com/book/show/16074561-sand-castle-bay', 'Country Strong (Painted Pony Creek #1)|https://www.goodreads.com/book/show/36418361-country-strong', 'Out of the Shadows (Bishop/Special Crimes Unit #3; Shadows #3)|https://www.goodreads.com/book/show/625827.Out_of_the_Shadows', 'Someone Like You (Los Lobos, #1)|https://www.goodreads.com/book/show/283339.Someone_Like_You', 'Sing My Name|https://www.goodreads.com/book/show/9755694-sing-my-name', 'Heartbreak Creek (Runaway Brides #1)|https://www.goodreads.com/book/show/9772322-heartbreak-creek', 'Never Look Back  (Criminal Profiler #5)|https://www.goodreads.com/book/show/53139187-never-look-back']"
https://www.goodreads.com/book/show/3049.Sir_Gawain_and_the_Green_Knight,Sir Gawain and the Green Knight,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309282183l/3049.jpg,"Gawain Poet,Burton Raffel,Neil D. Isaacs","Written by an anonymous 14th-century poet, this epic poem is recognized as an equal of Chaucer's masterworks and of the great Old English poems, including ""Beowulf."" This edition includes a Preface by Raffel and a new Introduction. Revised reissue.",3.72,55040,1928,144 pages,"Classics/2,295|Poetry/1,503|Fantasy/760|Fiction/659|Historical-Medieval/340|Mythology-Arthurian/265|Academic-School/262|Fantasy-Mythology/238|Literature/213|Academic-Read For School/156",9780451528186.0,"['Beowulf|https://www.goodreads.com/book/show/52357.Beowulf', 'Le Lai de Lanval|https://www.goodreads.com/book/show/1431154.Le_Lai_de_Lanval', 'Dr. Faustus|https://www.goodreads.com/book/show/18525.Dr_Faustus', 'The Canterbury Tales|https://www.goodreads.com/book/show/2696.The_Canterbury_Tales', ""Le Morte d'Arthur: King Arthur and the Legends of the Round Table|https://www.goodreads.com/book/show/672875.Le_Morte_d_Arthur"", 'Everyman|https://www.goodreads.com/book/show/205485.Everyman', 'Sir Orfeo|https://www.goodreads.com/book/show/12292906-sir-orfeo', 'The Lais of Marie de France|https://www.goodreads.com/book/show/119079.The_Lais_of_Marie_de_France', 'The Dream of the Rood|https://www.goodreads.com/book/show/578288.The_Dream_of_the_Rood', 'The Rape of the Lock|https://www.goodreads.com/book/show/2262521.The_Rape_of_the_Lock', 'Bisclavret|https://www.goodreads.com/book/show/41181537-bisclavret', 'The Wife of Bath|https://www.goodreads.com/book/show/963617.The_Wife_of_Bath', ""The Miller's Prologue and Tale|https://www.goodreads.com/book/show/289302.The_Miller_s_Prologue_and_Tale"", 'Pearl: A New Verse Translation|https://www.goodreads.com/book/show/30231792-pearl', 'Oroonoko|https://www.goodreads.com/book/show/51190.Oroonoko', 'Paradise Lost|https://www.goodreads.com/book/show/15997.Paradise_Lost', ""The Second Shepherd's Play|https://www.goodreads.com/book/show/17412144-the-second-shepherd-s-play"", 'Beowulf: A Verse Translation (Second Edition) (Norton Critical Editions)|https://www.goodreads.com/book/show/49378309-beowulf']"
https://www.goodreads.com/book/show/6654104-percy-jackson-the-olympians,Percy Jackson & the Olympians:  The Ultimate Guide,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360574678l/6654104.jpg,"Rick Riordan,Mary-Jane Knight","It's the handbook no half-blood should be without: a fully illustrated, in-depth guide to gods, monsters, and all things Percy. This novelty companion to the best-selling series comes complete with trading cards, full-color diagrams, and maps, all packaged in a handy, ""manual-size"" POB with a crisp, magnetic flap enclosure.",4.1,17745,559,148 pages,Fantasy/327|Fantasy-Mythology/245|Young Adult/106|Childrens-Middle Grade/68|Fiction/57|Mythology-Greek Mythology/41|Adventure/36|Childrens/23|Young Adult-Young Adult Fantasy/13|Fantasy-Urban Fantasy/13,9781423121718.0,"[""The Titan's Curse: The Graphic Novel (Percy Jackson and the Olympians: The Graphic Novels, #3)|https://www.goodreads.com/book/show/17586834-the-titan-s-curse"", 'The Sea of Monsters: The Graphic Novel (Percy Jackson and the Olympians: The Graphic Novels, #2)|https://www.goodreads.com/book/show/12029129-the-sea-of-monsters', 'The Battle of the Labyrinth: The Graphic Novel (Percy Jackson and the Olympians: The Graphic Novels, #4)|https://www.goodreads.com/book/show/21898227-the-battle-of-the-labyrinth', 'The Lost Hero: The Graphic Novel  (The Heroes of Olympus: The Graphic Novels, #1)|https://www.goodreads.com/book/show/18264901-the-lost-hero', 'The Red Pyramid: The Graphic Novel (The Kane Chronicles: The Graphic Novels, #1)|https://www.goodreads.com/book/show/13027796-the-red-pyramid', ""The Serpent's Shadow: The Graphic Novel (The Kane Chronicles, #3)|https://www.goodreads.com/book/show/34220584-the-serpent-s-shadow"", 'Your Heart is the Sea|https://www.goodreads.com/book/show/42630586-your-heart-is-the-sea', 'Far From Normal|https://www.goodreads.com/book/show/49247316-far-from-normal', 'The Son of Neptune: The Graphic Novel (The Heroes of Olympus: The Graphic Novels, #2)|https://www.goodreads.com/book/show/28963878-the-son-of-neptune', ""Simon's Cat (Simon's Cat, #1)|https://www.goodreads.com/book/show/6533687-simon-s-cat"", 'A Lebre e o Coelho|https://www.goodreads.com/book/show/38882089-a-lebre-e-o-coelho', 'The Seventh Dwarf (Artemis Fowl #1.5)|https://www.goodreads.com/book/show/904896.The_Seventh_Dwarf', 'Conectadas|https://www.goodreads.com/book/show/46259760-conectadas', 'The Lament of Lutie-Loo|https://www.goodreads.com/book/show/48618053-the-lament-of-lutie-loo', 'The Throne of Fire: The Graphic Novel  (The Kane Chronicles: The Graphic Novels, #2)|https://www.goodreads.com/book/show/24820293-the-throne-of-fire']"
https://www.goodreads.com/book/show/6647312-nothing,Nothing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348405700l/6647312.jpg,"Janne Teller,Martin Aitken","When Pierre-Anthon realizes there is no meaning to life, the seventh-grader leaves his classroom, climbs a tree, and stays there. His classmates cannot make him come down, not even by pelting him with rocks. So to prove to Pierre-Anthon that life has meaning, the children decide to give up things of importance. The pile starts with the superficial—a fishing rod, a new pair of shoes. But as the sacrifices become more extreme, the students grow increasingly desperate to get Pierre-Anthon down, to justify their belief in meaning. Sure to prompt intense thought and discussion, Nothing—already a treasured work overseas—is not to be missed.",3.75,23975,3370,227 pages,Young Adult/363|Fiction/177|Contemporary/104|Realistic Fiction/56|Young Adult-Teen/55|Philosophy/53|Academic-School/51|European Literature-Danish/40|Horror/40|Academic-Read For School/28,9781416985792.0,"['Matilde debe morir|https://www.goodreads.com/book/show/33877912-matilde-debe-morir', 'Persona normal|https://www.goodreads.com/book/show/12969140-persona-normal', 'Las batallas en el desierto|https://www.goodreads.com/book/show/1365225.Las_batallas_en_el_desierto', 'Aura|https://www.goodreads.com/book/show/56899.Aura', 'Eartheater|https://www.goodreads.com/book/show/51475366-eartheater', 'Tschick|https://www.goodreads.com/book/show/9397145-tschick', 'La metamorfosis y otros relatos de animales|https://www.goodreads.com/book/show/49393449-la-metamorfosis-y-otros-relatos-de-animales', 'Corazonadas|https://www.goodreads.com/book/show/31841772-corazonadas', 'Los ojos del perro siberiano|https://www.goodreads.com/book/show/139009.Los_ojos_del_perro_siberiano', 'El chico de las estrellas|https://www.goodreads.com/book/show/28238538-el-chico-de-las-estrellas', 'De Gale|https://www.goodreads.com/book/show/9219441-de-gale', 'La Siempreviva|https://www.goodreads.com/book/show/13054320-la-siempreviva', 'Heartstopper: Volume One (Heartstopper, #1)|https://www.goodreads.com/book/show/40495957-heartstopper', 'El psicoanalista (El psicoanalista, #1)|https://www.goodreads.com/book/show/49392.El_psicoanalista', 'Los vecinos mueren en las novelas|https://www.goodreads.com/book/show/6135735-los-vecinos-mueren-en-las-novelas', 'En-to-tre-NU!|https://www.goodreads.com/book/show/8854473-en-to-tre-nu', 'Girl Made of Stars|https://www.goodreads.com/book/show/31351689-girl-made-of-stars', 'El perfil del hombre y la cultura en México|https://www.goodreads.com/book/show/3354572-el-perfil-del-hombre-y-la-cultura-en-m-xico']"
https://www.goodreads.com/book/show/6819.Ghostwritten,Ghostwritten,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320415093l/6819.jpg,David Mitchell,"A gallery attendant at the Hermitage. A young jazz buff in Tokyo. A crooked British lawyer in Hong Kong. A disc jockey in Manhattan. A physicist in Ireland. An elderly woman running a tea shack in rural China. A cult-controlled terrorist in Okinawa. A musician in London. A transmigrating spirit in Mongolia. What is the common thread of coincidence or destiny that connects the lives of these nine souls in nine far-flung countries, stretching across the globe from east to west? What pattern do their linked fates form through time and space?A writer of pyrotechnic virtuosity and profound compassion, a mind to which nothing human is alien, David Mitchell spins genres, cultures, and ideas like gossamer threads around and through these nine linked stories. Many forces bind these lives, but at root all involve the same universal longing for connection and transcendence, an axis of commonality that leads in two directions—to creation and to destruction. In the end, as lives converge with a fearful symmetry, Ghostwritten comes full circle, to a point at which a familiar idea—that whether the planet is vast or small is merely a matter of perspective—strikes home with the force of a new revelation. It marks the debut novel of a writer with astonishing gifts.",4.05,27579,2391,426 pages,Fiction/890|Fantasy/196|Contemporary/152|Literary Fiction/106|Science Fiction/98|Literature/78|Magical Realism/69|Novels/63|European Literature-British Literature/59|Cultural-Japan/46,9780375724503.0,"['David Mitchell: Critical Essays|https://www.goodreads.com/book/show/11082864-david-mitchell', 'Piranesi|https://www.goodreads.com/book/show/50202953-piranesi', 'Klara and the Sun|https://www.goodreads.com/book/show/54120408-klara-and-the-sun', 'Elements of Indigenous Style: A Guide for Writing by and about Indigenous Peoples|https://www.goodreads.com/book/show/34483699-elements-of-indigenous-style', 'Research Is Ceremony: Indigenous Research Methods|https://www.goodreads.com/book/show/5396504-research-is-ceremony', 'Daylight Robbery: How Tax Shaped Our Past and Will Change Our Future|https://www.goodreads.com/book/show/43805741-daylight-robbery', 'Viva La Madness|https://www.goodreads.com/book/show/13050853-viva-la-madness', 'The Wisdom of Crocodiles|https://www.goodreads.com/book/show/703085.The_Wisdom_of_Crocodiles', 'Braised Pork|https://www.goodreads.com/book/show/45161754-braised-pork', 'Night Burger|https://www.goodreads.com/book/show/22588569-night-burger', 'The River of Time|https://www.goodreads.com/book/show/101891.The_River_of_Time', 'Spring Tide|https://www.goodreads.com/book/show/37799892-spring-tide', 'Grožio ir blogio biblioteka|https://www.goodreads.com/book/show/50367901-gro-io-ir-blogio-biblioteka', 'The Paris Library|https://www.goodreads.com/book/show/52761909-the-paris-library', 'We Are All Birds of Uganda|https://www.goodreads.com/book/show/53107594-we-are-all-birds-of-uganda', 'Invisible Kingdom, Vol. 1: Walking the Path|https://www.goodreads.com/book/show/44144959-invisible-kingdom-vol-1', 'November Volume I : The girl on the roof|https://www.goodreads.com/book/show/50220072-november-volume-i']"
https://www.goodreads.com/book/show/32682.Patriot_Games,Patriot Games,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328007145l/32682.jpg,Tom Clancy,"
Tom Clancy's Patriot Games is filled with the exceptional realism and authenticity that distinguished the author's two previous bestsellers, Hunt for Red October and Red Storm Rising. Patriot Games puts us on the cutting edge of another type of war — the international battle of terrorism.
It is fall. Years before the defection of a Soviet submarine will send him hurtling into confrontation with the Soviets, historian, ex-Marine and CIA analyst Jack Ryan is vacationing in London with his wife and young daughter, when a terrorist attack takes place before his eyes. Instinctively, he dives forward to break it up, and is shot. It is not until he wakes up in the hospital that he learns whose lives he has saved -- the Prince and Princess of Wales and their new young son -- and which enemies he has made -- the Ulster Liberation Army, an ultra-left-wing splinter of the IRA.By his impulsive act, he has gained both the gratitude of a nation and then enmity of hits most dangerous men -- men who do not sit on their hate. And in the weeks and months to come, it is Jack Ryan, and his family, who will become the targets of that hate.",4.13,194645,1482,503 pages,"Fiction/1,563|Thriller/1,018|Mystery/208|Spy Thriller-Espionage/186|Suspense/185|Action/162|War-Military Fiction/135|Adventure/121|Thriller-Mystery Thriller/111|Thriller-Spy Thriller/68",9780425134351.0,"['The Pelican Brief|https://www.goodreads.com/book/show/32499.The_Pelican_Brief', 'The Bourne Identity (Jason Bourne, #1)|https://www.goodreads.com/book/show/7869.The_Bourne_Identity', 'The Firm|https://www.goodreads.com/book/show/5358.The_Firm', 'The Client|https://www.goodreads.com/book/show/5359.The_Client', 'The Runaway Jury|https://www.goodreads.com/book/show/24192.The_Runaway_Jury', 'A Time to Kill (Jake Brigance, #1)|https://www.goodreads.com/book/show/32542.A_Time_to_Kill', 'The Day of the Jackal|https://www.goodreads.com/book/show/540020.The_Day_of_the_Jackal', 'The Bourne Supremacy (Jason Bourne, #2)|https://www.goodreads.com/book/show/15769.The_Bourne_Supremacy', ""Op-Center (Tom Clancy's Op-Center, #1)|https://www.goodreads.com/book/show/254089.Op_Center"", 'The Aquitaine Progression|https://www.goodreads.com/book/show/31268.The_Aquitaine_Progression', 'Flight of the Intruder (Jake Grafton #1)|https://www.goodreads.com/book/show/377425.Flight_of_the_Intruder', 'Along Came a Spider (Alex Cross, #1)|https://www.goodreads.com/book/show/13145.Along_Came_a_Spider', 'The Bone Collector (Lincoln Rhyme, #1)|https://www.goodreads.com/book/show/2373.The_Bone_Collector', 'Killing Floor (Jack Reacher, #1)|https://www.goodreads.com/book/show/78129.Killing_Floor', 'The Icarus Agenda|https://www.goodreads.com/book/show/573201.The_Icarus_Agenda', 'The Juror|https://www.goodreads.com/book/show/1432640.The_Juror', 'Angels & Demons (Robert Langdon, #1)|https://www.goodreads.com/book/show/960.Angels_Demons', 'The Rainmaker|https://www.goodreads.com/book/show/5349.The_Rainmaker']"
https://www.goodreads.com/book/show/129619.A_Kingdom_of_Dreams,A Kingdom of Dreams,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388285802l/129619.jpg,Judith McNaught,"Abducted from her convent school, headstrong Scottish beauty Jennifer Merrick does not easily surrender to Royce Westmoreland, Duke of Claymore. Known as ""The Wolf""; his very name strikes terror in the hearts of his enemies. But proud Jennifer will have nothing to do with the fierce English warrior who holds her captive, this handsome rogue who taunts her with his blazing arrogance. Boldly she challenges his will... until the night he takes her in his powerful embrace, awakening in her an irresistible hunger. And suddenly Jennifer finds herself ensnared in a bewildering web... a seductive, dangerous trap of pride, passion, loyalty, and overwhelming love.",4.22,46620,2206,438 pages,"Romance-Historical Romance/1,807|Romance/1,602|Historical/864|Historical-Historical Fiction/354|Historical-Medieval/224|Fiction/127|Adult/114|Historical Romance-Medieval Romance/86|Womens Fiction-Chick Lit/59|Cultural-Scotland/49",9780743474153.0,"[""The Bride (Lairds' Fiancées, #1)|https://www.goodreads.com/book/show/107779.The_Bride"", ""The Secret (Highlands' Lairds, #1)|https://www.goodreads.com/book/show/107770.The_Secret"", ""Honor's Splendour|https://www.goodreads.com/book/show/107774.Honor_s_Splendour"", 'Devil in Winter (Wallflowers, #3)|https://www.goodreads.com/book/show/114166.Devil_in_Winter', 'Lord of Scoundrels (Scoundrels, #3)|https://www.goodreads.com/book/show/425377.Lord_of_Scoundrels', 'The Madness of Lord Ian Mackenzie (Mackenzies & McBrides, #1)|https://www.goodreads.com/book/show/5981872-the-madness-of-lord-ian-mackenzie', ""The Wedding (Lairds' Fiancées, #2)|https://www.goodreads.com/book/show/107778.The_Wedding"", 'The Prize|https://www.goodreads.com/book/show/107772.The_Prize', ""Dreaming of You (The Gamblers of Craven's, #2)|https://www.goodreads.com/book/show/330721.Dreaming_of_You"", 'It Happened One Autumn (Wallflowers, #2)|https://www.goodreads.com/book/show/827412.It_Happened_One_Autumn', 'Saving Grace|https://www.goodreads.com/book/show/133241.Saving_Grace', 'Never Seduce a Scot (The Montgomerys and Armstrongs, #1)|https://www.goodreads.com/book/show/13360101-never-seduce-a-scot', ""The Lion's Lady (Crown's Spies, #1)|https://www.goodreads.com/book/show/107783.The_Lion_s_Lady"", 'Mine Till Midnight (The Hathaways, #1)|https://www.goodreads.com/book/show/693016.Mine_Till_Midnight', 'Secrets of a Summer Night (Wallflowers, #1)|https://www.goodreads.com/book/show/114162.Secrets_of_a_Summer_Night', ""Ransom (Highlands' Lairds, #2)|https://www.goodreads.com/book/show/107776.Ransom"", 'Prisoner of My Desire|https://www.goodreads.com/book/show/774060.Prisoner_of_My_Desire', 'The Highwayman (Victorian Rebels, #1)|https://www.goodreads.com/book/show/23723798-the-highwayman']"
https://www.goodreads.com/book/show/8709640-seizure,Seizure,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311173107l/8709640.jpg,"Kathy Reichs,Brendan Reichs","Ever since Tory Brennan and her friends rescued Cooper, a kidnapped wolf pup with a rare strain of canine parvovirus, they've turned from regular kids into a crime-solving pack. But now the very place that brought them together - the Loggerhead Island Research Institute - is out of funding and will have to shut down. That is, unless the Virals can figure out a way to save it.So when Tory learns of an old Charleston legend about a famous she-pirate, Anne Bonney, whose fortune was never found, she can't believe her luck - buried treasure is exactly what she needs to save the Institute on Loggerhead! Trouble is, she and her friends aren't the only ones looking for it. And this time, the Virals' special powers may not be enough to dig them out of trouble . . .",4.15,14307,997,496 pages,Young Adult/343|Mystery/227|Science Fiction/143|Fiction/105|Fantasy/80|Adventure/71|Fantasy-Paranormal/53|Mystery-Crime/45|Young Adult-Teen/40|Thriller/35,9780099543886.0,"['Sara in Montana (Second Chances #1)|https://www.goodreads.com/book/show/19044744-sara-in-montana', 'Knit Yourself Calm: A Creative Path To Managing Stress|https://www.goodreads.com/book/show/32073210-knit-yourself-calm', 'Himmelhorn (Kommissar Kluftinger, #9)|https://www.goodreads.com/book/show/32312927-himmelhorn', 'Grimmbart (Kommissar Kluftinger, #8)|https://www.goodreads.com/book/show/22386259-grimmbart', 'Herzblut (Kommissar Kluftinger, #7)|https://www.goodreads.com/book/show/16126188-herzblut', 'Veba Geceleri|https://www.goodreads.com/book/show/53331754-veba-geceleri', 'Taken by Storm (Raised by Wolves, #3)|https://www.goodreads.com/book/show/12680993-taken-by-storm', 'Der Schwur des Mackenzie-Clans|https://www.goodreads.com/book/show/6925851-der-schwur-des-mackenzie-clans', 'The Diamond of Jeru|https://www.goodreads.com/book/show/23012540-the-diamond-of-jeru', 'Nemesis (Project Nemesis, #1)|https://www.goodreads.com/book/show/30142139-nemesis', 'Our Wonderful Days Vol. 2|https://www.goodreads.com/book/show/45046912-our-wonderful-days-vol-2', 'The Ring of Rocamadour (The Red Blazer Girls, #1)|https://www.goodreads.com/book/show/4581447-the-ring-of-rocamadour', '暁のヨナ 33 [Akatsuki no Yona 33] (Yona of the Dawn, #33)|https://www.goodreads.com/book/show/53206805-33-akatsuki-no-yona-33', '暁のヨナ 34 [Akatsuki no Yona 34] (Yona of the Dawn, #34)|https://www.goodreads.com/book/show/54833986-34-akatsuki-no-yona-34', 'Fresh Air & Lilac Perfume|https://www.goodreads.com/book/show/56912038-fresh-air-lilac-perfume', 'Medical Mysteries Across History|https://www.goodreads.com/book/show/53200063-medical-mysteries-across-history', 'Shadows in Time (Kendra Donovan #5)|https://www.goodreads.com/book/show/52938648-shadows-in-time', 'Save Me|https://www.goodreads.com/book/show/22434718-save-me']"
https://www.goodreads.com/book/show/37570546-maybe-you-should-talk-to-someone,"Maybe You Should Talk to Someone: A Therapist, Her Therapist, and Our Lives Revealed",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1547189796l/37570546.jpg,Lori Gottlieb,"From a New York Times best-selling author, psychotherapist, and national advice columnist, a hilarious, thought-provoking, and surprising new book that takes us behind the scenes of a therapist's world -- where her patients are looking for answers (and so is she). One day, Lori Gottlieb is a therapist who helps patients in her Los Angeles practice. The next, a crisis causes her world to come crashing down. Enter Wendell, the quirky but seasoned therapist in whose office she suddenly lands. With his balding head, cardigan, and khakis, he seems to have come straight from Therapist Central Casting. Yet he will turn out to be anything but. As Gottlieb explores the inner chambers of her patients' lives -- a self-absorbed Hollywood producer, a young newlywed diagnosed with a terminal illness, a senior citizen threatening to end her life on her birthday if nothing gets better, and a twenty-something who can't stop hooking up with the wrong guys -- she finds that the questions they are struggling with are the very ones she is now bringing to Wendell. With startling wisdom and humor, Gottlieb invites us into her world as both clinician and patient, examining the truths and fictions we tell ourselves and others as we teeter on the tightrope between love and desire, meaning and mortality, guilt and redemption, terror and courage, hope and change.Maybe You Should Talk to Someone is revolutionary in its candor, offering a deeply personal yet universal tour of our hearts and minds and providing the rarest of gifts: a boldly revealing portrait of what it means to be human, and a disarmingly funny and illuminating account of our own mysterious lives and our power to transform them.",4.37,163700,14994,415 pages,"Nonfiction/3,028|Autobiography-Memoir/1,323|Psychology/1,238|Self Help/705|Health-Mental Health/471|Audiobook/411|Biography/220|Biography Memoir/169|Adult/136|Health/100",9781328662057.0,"['Untamed|https://www.goodreads.com/book/show/52129515-untamed', 'The Vanishing Half|https://www.goodreads.com/book/show/51791252-the-vanishing-half', 'Such a Fun Age|https://www.goodreads.com/book/show/43923951-such-a-fun-age', 'Know My Name|https://www.goodreads.com/book/show/50196744-know-my-name', 'Anxious People|https://www.goodreads.com/book/show/49127718-anxious-people', 'Love Lies: A True Story of Marriage and Murder in the Suburbs|https://www.goodreads.com/book/show/26792006-love-lies', 'The Midnight Library|https://www.goodreads.com/book/show/52578297-the-midnight-library', 'The Dutch House|https://www.goodreads.com/book/show/44318414-the-dutch-house', 'Group: How One Therapist and a Circle of Strangers Saved My Life|https://www.goodreads.com/book/show/50891570-group', 'Talking to Strangers: What We Should Know About the People We Don’t Know|https://www.goodreads.com/book/show/43848929-talking-to-strangers', 'In Five Years|https://www.goodreads.com/book/show/50093704-in-five-years', 'Ask Again, Yes|https://www.goodreads.com/book/show/42201996-ask-again-yes', 'Night of the Rat|https://www.goodreads.com/book/show/43619901-night-of-the-rat', 'American Dirt|https://www.goodreads.com/book/show/45046527-american-dirt', 'Nothing to See Here|https://www.goodreads.com/book/show/42519313-nothing-to-see-here', 'Red Russia|https://www.goodreads.com/book/show/36043601-red-russia', 'Gravity Is the Thing|https://www.goodreads.com/book/show/40221987-gravity-is-the-thing', 'Leaving the Witness: Exiting a Religion and Finding a Life|https://www.goodreads.com/book/show/42506310-leaving-the-witness']"
